customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
1313.0,Jennifer Davis,appliances,163.0,delivered,completed,67.0,,3.0,East,Silver,UK
1314.0,Jennifer Miller,books,159.0,cancelled,completed,64.0,Female,3.0,South,Silver,USA
1315.0,Emily Brown,books,48.0,shipped,cancelled,67.0,Female,3.0,North,,Brazil
1316.0,,appliances,289.0,delivered,cancelled,24.0,Female,3.0,North,Platinum,Mexico
1317.0,Daniel Davis,books,,delivered,completed,64.0,Female,1.0,North,Gold,Russia
1318.0,Emily Garcia,electronics,31.0,,,42.0,Female,1.0,West,Gold,Spain
,Jennifer Johnson,books,125.0,,pending,54.0,Male,3.0,South,,
1320.0,Sarah Williams,clothing,51.0,delivered,completed,40.0,Female,1.0,East,Gold,Brazil
1321.0,Jennifer Garcia,appliances,93.0,delivered,completed,28.0,Male,4.0,East,Gold,Brazil
1322.0,David Davis,electronics,190.0,delivered,completed,63.0,Male,4.0,,Gold,South Korea
1323.0,Jennifer Jones,,88.0,delivered,,25.0,Female,3.0,East,Silver,UK
1324.0,,clothing,156.0,delivered,cancelled,53.0,Female,2.0,,Gold,Mexico
1325.0,John Johnson,clothing,119.0,delivered,completed,59.0,Female,2.0,West,Silver,Mexico
1326.0,John Davis,clothing,165.0,delivered,,56.0,Female,4.0,North,Silver,Mexico
1327.0,John Williams,books,28.0,delivered,completed,18.0,,3.0,South,Platinum,Germany
1328.0,Sarah Jones,books,81.0,delivered,pending,69.0,Female,4.0,East,Gold,
1329.0,Jennifer Davis,appliances,204.0,delivered,completed,61.0,Male,4.0,South,Silver,Canada
,Jennifer Garcia,appliances,48.0,delivered,completed,30.0,Male,2.0,South,Platinum,Australia
,Vivaan Patel,,133.0,delivered,cancelled,33.0,Female,4.0,East,Platinum,India
1332.0,Sarah Garcia,electronics,162.0,delivered,completed,63.0,Male,3.0,South,Platinum,Spain
1333.0,,appliances,139.0,shipped,,30.0,Male,2.0,North,Silver,Australia
1334.0,David Miller,books,189.0,cancelled,completed,54.0,Male,2.0,South,Silver,Spain
,John Garcia,clothing,176.0,delivered,completed,31.0,Female,4.0,West,Gold,Russia
1336.0,Michael Jones,appliances,279.0,cancelled,completed,30.0,Male,1.0,North,,Australia
1337.0,Emily Garcia,electronics,101.0,delivered,completed,63.0,Female,4.0,North,Gold,USA
1338.0,John Johnson,books,261.0,delivered,completed,,Male,3.0,South,Silver,South Korea
1339.0,Jessica Miller,appliances,191.0,cancelled,completed,45.0,Male,1.0,North,Platinum,China
1340.0,Daniel Johnson,appliances,250.0,,completed,39.0,Female,3.0,South,Silver,South Korea
1341.0,,books,227.0,delivered,completed,37.0,Male,2.0,West,Gold,
1342.0,Jessica Miller,appliances,94.0,delivered,cancelled,64.0,Female,3.0,South,Gold,South Korea
,Jessica Johnson,books,289.0,delivered,completed,36.0,Male,3.0,East,Platinum,USA
1344.0,Daniel Jones,clothing,133.0,delivered,completed,28.0,Male,3.0,South,Platinum,Australia
,Daniel Johnson,books,81.0,delivered,completed,47.0,Female,4.0,North,Platinum,Australia
1346.0,Emily Smith,books,121.0,delivered,completed,43.0,Male,4.0,South,Gold,Japan
1347.0,Jessica Smith,books,229.0,delivered,completed,32.0,Female,3.0,South,Silver,Germany
,Jessica Jones,,274.0,delivered,completed,47.0,Male,4.0,East,Silver,USA
,Sarah Brown,,39.0,cancelled,completed,46.0,Female,,East,Gold,China
1350.0,Vivaan Singh,books,77.0,,completed,49.0,Male,2.0,,Gold,India
1351.0,Michael Davis,appliances,131.0,delivered,completed,47.0,Female,1.0,West,Gold,Japan
1352.0,Michael Jones,electronics,215.0,delivered,completed,61.0,Female,4.0,West,Gold,Italy
1353.0,Jennifer Smith,electronics,111.0,shipped,completed,68.0,Female,,North,Silver,Italy
1354.0,Sarah Johnson,appliances,71.0,delivered,completed,33.0,Male,3.0,North,Platinum,
1355.0,Emily Smith,appliances,,delivered,completed,53.0,Female,1.0,North,,Australia
1356.0,Jessica Jones,books,117.0,,,35.0,Male,2.0,West,Gold,
1357.0,Michael Smith,clothing,255.0,shipped,pending,58.0,Female,,West,Platinum,USA
1358.0,Emily Garcia,appliances,,delivered,pending,65.0,Female,,West,Silver,Russia
1359.0,Sarah Williams,electronics,64.0,delivered,,56.0,Female,4.0,East,Gold,France
,John Jones,books,156.0,delivered,completed,45.0,Male,3.0,,Gold,Russia
1361.0,Jennifer Johnson,appliances,253.0,delivered,completed,,Female,1.0,East,Gold,Brazil
1362.0,David Williams,electronics,51.0,delivered,completed,28.0,Male,2.0,East,Silver,Germany
1363.0,John Davis,,145.0,delivered,completed,34.0,Female,1.0,East,Silver,China
1364.0,Jennifer Brown,clothing,86.0,,completed,,Female,2.0,South,Silver,Canada
1365.0,John Miller,,49.0,delivered,completed,54.0,Female,2.0,West,Gold,Italy
1366.0,Emily Miller,books,133.0,delivered,completed,61.0,Male,1.0,,Silver,Italy
1367.0,Sarah Johnson,,223.0,shipped,,68.0,Female,2.0,East,Platinum,Italy
1368.0,Emily Garcia,clothing,,shipped,completed,51.0,,2.0,South,Platinum,South Korea
1369.0,,books,150.0,delivered,completed,,Female,1.0,West,,South Africa
1370.0,Michael Garcia,books,204.0,delivered,completed,46.0,Male,2.0,East,Platinum,Russia
1371.0,Vidya Sharma,appliances,272.0,,,21.0,,1.0,East,Gold,India
1372.0,Sarah Garcia,appliances,81.0,delivered,,49.0,,3.0,North,Silver,South Africa
1373.0,David Smith,clothing,22.0,pending,completed,28.0,Female,,West,Gold,Brazil
,Daniel Jones,appliances,87.0,delivered,completed,43.0,Male,4.0,East,Gold,Germany
1375.0,Jessica Brown,electronics,44.0,delivered,completed,35.0,Male,4.0,East,Silver,South Africa
1376.0,Aarav Sharma,appliances,198.0,pending,completed,49.0,Male,2.0,West,Gold,India
1377.0,Sarah Garcia,appliances,160.0,cancelled,completed,44.0,Female,1.0,East,Gold,Brazil
,,electronics,250.0,delivered,completed,,Male,4.0,,Platinum,Italy
1379.0,Daniel Williams,clothing,182.0,delivered,,27.0,Female,2.0,South,Gold,
1380.0,Jennifer Smith,electronics,149.0,delivered,completed,61.0,Female,2.0,North,Platinum,South Korea
1381.0,Emily Brown,appliances,265.0,shipped,completed,51.0,Male,1.0,South,Gold,Australia
1382.0,David Garcia,clothing,191.0,,completed,50.0,Male,3.0,,Silver,South Africa
1383.0,Daniel Jones,appliances,83.0,,completed,27.0,Male,1.0,South,Silver,Australia
1384.0,Emily Jones,electronics,,delivered,completed,59.0,Male,2.0,North,Platinum,South Africa
1385.0,Sarah Williams,electronics,,delivered,completed,43.0,Male,3.0,East,Gold,South Korea
1386.0,Sarah Smith,appliances,149.0,delivered,completed,59.0,Male,3.0,South,Gold,Germany
1387.0,Michael Brown,books,129.0,delivered,completed,42.0,Male,4.0,,Gold,Germany
1388.0,,books,88.0,delivered,completed,,Female,2.0,West,Platinum,China
1389.0,John Jones,electronics,77.0,delivered,,43.0,Male,1.0,North,Platinum,Mexico
1390.0,Daniel Williams,electronics,125.0,pending,completed,,,1.0,North,Platinum,South Korea
1391.0,Jessica Garcia,books,275.0,delivered,completed,20.0,Male,4.0,North,Platinum,Italy
1392.0,Jessica Miller,books,190.0,delivered,completed,49.0,Female,2.0,South,Platinum,South Africa
1393.0,Jennifer Johnson,appliances,181.0,delivered,cancelled,18.0,Female,1.0,East,,South Africa
1394.0,Jennifer Miller,appliances,90.0,shipped,completed,41.0,Male,1.0,West,Silver,Germany
,David Garcia,books,274.0,delivered,completed,67.0,Female,1.0,North,Silver,
,Daniel Jones,appliances,74.0,cancelled,pending,60.0,Male,3.0,South,Gold,
,David Davis,,22.0,,cancelled,61.0,Male,3.0,South,Gold,
1398.0,David Garcia,,45.0,cancelled,completed,50.0,Male,4.0,,Platinum,France
1399.0,John Davis,,145.0,shipped,pending,55.0,Female,4.0,West,Silver,
1400.0,Jessica Davis,electronics,72.0,delivered,cancelled,,Female,1.0,,Platinum,Canada
1401.0,Sarah Jones,appliances,,cancelled,completed,69.0,Female,2.0,West,Silver,Australia
1402.0,Jennifer Smith,,207.0,delivered,completed,52.0,Female,,East,Silver,
1403.0,Michael Brown,books,205.0,delivered,completed,34.0,Female,4.0,East,Silver,Japan
1404.0,John Johnson,electronics,223.0,delivered,completed,65.0,Female,2.0,South,Silver,Australia
1405.0,Jennifer Jones,appliances,30.0,,completed,60.0,Male,2.0,South,Platinum,Spain
1406.0,Daniel Davis,appliances,165.0,pending,completed,65.0,,1.0,East,Platinum,
1407.0,John Davis,clothing,104.0,pending,completed,,Male,1.0,North,Platinum,China
,Michael Miller,appliances,119.0,delivered,completed,50.0,Female,2.0,East,Silver,Japan
1409.0,Emily Johnson,appliances,123.0,delivered,,28.0,Male,,West,Gold,Canada
,Jennifer Davis,clothing,,delivered,completed,40.0,Male,2.0,East,Platinum,China
1411.0,Daniel Jones,books,63.0,delivered,completed,,Female,2.0,East,Platinum,South Korea
,Jessica Jones,appliances,297.0,delivered,completed,49.0,,3.0,East,Gold,Australia
1413.0,Jennifer Jones,clothing,,cancelled,,36.0,Female,2.0,North,Platinum,Brazil
,Jessica Brown,electronics,206.0,,completed,29.0,Male,3.0,North,Platinum,France
1415.0,David Smith,books,133.0,delivered,completed,45.0,Male,4.0,East,Silver,China
1416.0,John Jones,electronics,274.0,shipped,completed,,Female,2.0,,Gold,
1417.0,John Williams,electronics,49.0,delivered,cancelled,27.0,Male,4.0,South,Gold,Brazil
1418.0,Michael Garcia,clothing,283.0,delivered,completed,36.0,Male,1.0,West,Gold,China
1419.0,Jessica Johnson,appliances,117.0,delivered,pending,45.0,Male,3.0,South,Platinum,China
1420.0,Aarav Kumar,clothing,134.0,delivered,completed,,Female,4.0,West,Gold,India
1421.0,David Jones,,295.0,cancelled,completed,25.0,Male,1.0,North,,Mexico
1422.0,Michael Smith,clothing,294.0,delivered,completed,60.0,Male,2.0,West,Gold,Mexico
1423.0,John Miller,clothing,280.0,delivered,cancelled,40.0,Female,3.0,East,Gold,USA
1424.0,Jessica Smith,books,226.0,delivered,completed,65.0,Male,,South,,South Korea
,Jessica Garcia,,230.0,delivered,pending,62.0,Male,4.0,West,Platinum,Japan
,Sarah Jones,electronics,234.0,pending,cancelled,47.0,Female,2.0,,Silver,France
1427.0,Michael Johnson,electronics,59.0,cancelled,completed,45.0,Male,1.0,West,Silver,Mexico
1428.0,Michael Brown,appliances,45.0,shipped,completed,30.0,Male,4.0,North,Gold,Australia
1429.0,Daniel Garcia,electronics,46.0,delivered,completed,54.0,Female,3.0,North,Gold,Italy
1430.0,Daniel Smith,appliances,,delivered,completed,29.0,Female,1.0,West,Gold,Japan
,Emily Davis,electronics,102.0,delivered,completed,27.0,Female,1.0,,Gold,USA
1432.0,Sarah Miller,,189.0,delivered,completed,68.0,Male,3.0,,Silver,South Africa
1433.0,Emily Davis,electronics,186.0,delivered,completed,34.0,Male,1.0,North,Platinum,China
1434.0,Jessica Smith,appliances,207.0,delivered,completed,18.0,Male,4.0,West,Platinum,Brazil
1435.0,Vidya Sharma,appliances,188.0,,completed,39.0,,2.0,,Gold,India
1436.0,Sarah Johnson,appliances,248.0,delivered,completed,32.0,Male,3.0,North,,Australia
1437.0,Vivaan Kumar,appliances,116.0,delivered,cancelled,33.0,Male,3.0,,Gold,India
1438.0,,appliances,35.0,delivered,completed,37.0,Male,4.0,South,,Spain
1439.0,Jessica Williams,books,298.0,delivered,completed,27.0,Male,4.0,East,Silver,
1440.0,Daniel Brown,books,154.0,delivered,completed,59.0,,3.0,North,Silver,Canada
1441.0,Jennifer Williams,electronics,45.0,delivered,,43.0,,3.0,West,Platinum,Canada
1442.0,David Miller,appliances,,delivered,cancelled,66.0,Female,3.0,South,Silver,Germany
1443.0,,electronics,91.0,delivered,completed,40.0,Male,3.0,South,Platinum,USA
1444.0,Daniel Miller,appliances,152.0,pending,completed,34.0,Female,4.0,South,,Brazil
1445.0,Jessica Jones,appliances,125.0,delivered,completed,51.0,Male,2.0,East,Silver,Italy
1446.0,David Williams,books,239.0,,completed,58.0,Female,3.0,East,Gold,Canada
1447.0,,books,196.0,,completed,39.0,Female,1.0,South,Platinum,Brazil
1448.0,Jennifer Smith,,,delivered,completed,,Female,1.0,East,Platinum,Italy
1449.0,Michael Davis,books,41.0,cancelled,completed,24.0,Male,1.0,West,,Italy
1450.0,Jessica Williams,,288.0,delivered,completed,22.0,Male,4.0,North,,Brazil
1451.0,Michael Johnson,clothing,180.0,delivered,completed,48.0,Female,3.0,North,Platinum,UK
1452.0,Jessica Johnson,clothing,126.0,,completed,,Male,4.0,North,Platinum,Mexico
1453.0,Emily Williams,clothing,298.0,,completed,21.0,Female,1.0,East,Gold,Canada
1454.0,Daniel Johnson,,254.0,,completed,67.0,Male,2.0,West,Platinum,
,Emily Miller,electronics,37.0,delivered,completed,,Female,1.0,West,Gold,Japan
1456.0,John Johnson,books,261.0,delivered,completed,20.0,Female,3.0,East,Platinum,USA
1457.0,David Davis,,136.0,shipped,completed,,Female,2.0,East,Gold,France
1458.0,Jessica Williams,appliances,,delivered,completed,21.0,Female,2.0,West,Platinum,
1459.0,Jennifer Jones,books,224.0,delivered,pending,,Female,2.0,West,Platinum,Spain
1460.0,Jessica Johnson,books,58.0,,pending,,Male,1.0,South,Silver,USA
1461.0,,clothing,173.0,delivered,completed,31.0,Male,4.0,North,Platinum,
1462.0,Michael Jones,electronics,195.0,delivered,completed,66.0,Female,1.0,South,,Russia
1463.0,John Smith,clothing,260.0,delivered,completed,58.0,Male,3.0,West,Silver,Italy
1464.0,John Smith,electronics,153.0,delivered,pending,68.0,Male,2.0,South,Gold,Mexico
1465.0,Jessica Smith,appliances,65.0,delivered,completed,20.0,Female,4.0,North,Gold,South Africa
1466.0,David Williams,books,69.0,cancelled,completed,64.0,Male,4.0,East,Gold,
1467.0,David Smith,appliances,185.0,delivered,completed,38.0,Male,3.0,South,Gold,China
1468.0,Michael Miller,electronics,,delivered,pending,43.0,Female,3.0,South,Platinum,Germany
1469.0,Emily Miller,,235.0,delivered,completed,,Male,3.0,East,Gold,
1470.0,John Smith,appliances,165.0,cancelled,completed,47.0,,2.0,East,,South Africa
1471.0,Sarah Smith,electronics,91.0,pending,completed,,Female,2.0,North,Silver,
1472.0,Michael Williams,appliances,292.0,pending,completed,21.0,Male,,West,Gold,Spain
1473.0,David Johnson,books,266.0,delivered,completed,31.0,Female,2.0,South,Platinum,Italy
1474.0,,appliances,205.0,shipped,completed,35.0,Male,1.0,North,Silver,
1475.0,Emily Brown,books,89.0,delivered,completed,,Female,4.0,South,,
1476.0,Jennifer Brown,appliances,169.0,,completed,55.0,Female,2.0,North,Silver,South Africa
1477.0,Michael Brown,electronics,265.0,delivered,completed,59.0,Female,4.0,North,Gold,
1478.0,,,281.0,shipped,completed,53.0,Female,1.0,East,,Brazil
1479.0,,electronics,45.0,pending,completed,33.0,,2.0,,Gold,South Korea
1480.0,John Miller,,159.0,shipped,completed,18.0,Male,3.0,South,,Germany
1481.0,Jennifer Williams,appliances,118.0,cancelled,completed,,,3.0,West,Silver,South Korea
,Jennifer Jones,clothing,297.0,delivered,completed,56.0,Male,1.0,,Silver,Canada
1483.0,John Garcia,electronics,70.0,delivered,completed,52.0,Male,1.0,East,Gold,Canada
,John Johnson,clothing,170.0,delivered,completed,32.0,Male,2.0,West,Platinum,South Korea
1485.0,Jennifer Williams,electronics,123.0,shipped,completed,55.0,Female,,East,Gold,Spain
1486.0,,,108.0,delivered,cancelled,33.0,Male,4.0,East,,
1487.0,Jessica Williams,books,160.0,shipped,completed,34.0,,3.0,South,Platinum,Japan
1488.0,Sarah Miller,appliances,232.0,delivered,completed,51.0,Male,2.0,North,Gold,Australia
1489.0,David Davis,,252.0,delivered,completed,27.0,Male,1.0,,Gold,South Africa
,Jennifer Miller,,202.0,delivered,completed,28.0,Male,4.0,South,Platinum,Canada
1491.0,,appliances,270.0,delivered,completed,45.0,Male,3.0,West,Silver,Brazil
,Emily Williams,electronics,,shipped,completed,44.0,Male,3.0,East,Platinum,UK
1493.0,Aditi Sharma,,98.0,delivered,completed,55.0,Male,2.0,South,Platinum,India
1494.0,John Miller,clothing,71.0,delivered,completed,35.0,Female,2.0,South,Platinum,Spain
1495.0,Daniel Davis,electronics,288.0,delivered,completed,64.0,Male,2.0,North,Gold,Mexico
1496.0,,books,245.0,delivered,completed,65.0,Female,2.0,West,Platinum,Russia
1497.0,David Miller,books,70.0,delivered,completed,47.0,,1.0,West,Gold,China
1498.0,Michael Johnson,appliances,205.0,delivered,completed,30.0,Male,,East,Platinum,Italy
1499.0,John Davis,electronics,53.0,shipped,completed,33.0,Male,1.0,East,,Italy
1500.0,Sarah Jones,appliances,249.0,delivered,completed,19.0,Male,4.0,West,Gold,
1501.0,Jessica Smith,books,150.0,delivered,completed,37.0,Male,4.0,West,Gold,Spain
1502.0,Daniel Smith,electronics,,delivered,completed,29.0,Male,3.0,North,Silver,Italy
1503.0,Michael Jones,electronics,266.0,delivered,pending,46.0,Male,4.0,South,Silver,Mexico
1504.0,,appliances,211.0,delivered,pending,63.0,Male,,,Gold,South Korea
1505.0,John Miller,books,229.0,delivered,,25.0,Female,2.0,North,,Mexico
1506.0,Emily Davis,electronics,122.0,delivered,pending,55.0,,2.0,West,Gold,Mexico
,David Smith,appliances,152.0,delivered,completed,63.0,Female,2.0,West,,
1508.0,,books,158.0,delivered,completed,64.0,Male,,South,Silver,Canada
1509.0,Jennifer Jones,appliances,140.0,pending,completed,37.0,Male,2.0,East,Gold,Italy
1510.0,Daniel Johnson,clothing,113.0,cancelled,completed,52.0,Male,2.0,West,Platinum,Spain
1511.0,,electronics,148.0,delivered,completed,56.0,Female,2.0,North,,Russia
1512.0,Jessica Jones,clothing,110.0,delivered,completed,,,2.0,South,Silver,China
1513.0,Jessica Johnson,books,,,,33.0,Male,1.0,East,Silver,UK
1514.0,David Brown,,82.0,delivered,completed,40.0,Female,,North,Gold,Russia
,John Johnson,clothing,48.0,shipped,pending,51.0,Female,4.0,North,Silver,USA
1516.0,Sarah Williams,books,229.0,pending,completed,,Male,2.0,East,Gold,Russia
1517.0,,,31.0,delivered,completed,34.0,Female,2.0,North,Silver,Russia
1518.0,Sarah Smith,clothing,149.0,delivered,completed,60.0,Female,1.0,North,Silver,USA
1519.0,Sarah Garcia,appliances,192.0,delivered,completed,41.0,Male,2.0,South,Platinum,USA
1520.0,Aditi Sharma,clothing,227.0,delivered,completed,52.0,Female,2.0,North,Gold,India
1521.0,Sarah Williams,appliances,43.0,pending,completed,40.0,Male,3.0,North,,UK
1522.0,Jessica Williams,books,118.0,delivered,completed,25.0,Male,2.0,South,Platinum,Australia
1523.0,Jennifer Jones,,158.0,delivered,completed,40.0,Female,4.0,South,Silver,USA
1524.0,Jessica Smith,books,193.0,,completed,38.0,Male,3.0,East,Gold,UK
1525.0,David Johnson,clothing,,,pending,36.0,Female,3.0,East,Silver,Germany
,,books,162.0,delivered,completed,48.0,Female,4.0,East,Gold,Russia
1527.0,,books,61.0,delivered,completed,67.0,Male,4.0,South,Platinum,Spain
,Daniel Garcia,clothing,227.0,,completed,,Female,2.0,North,,
1529.0,Michael Smith,clothing,211.0,pending,completed,65.0,Male,,,Silver,Japan
1530.0,Daniel Smith,clothing,,shipped,completed,41.0,Female,2.0,North,Platinum,Japan
1531.0,Jessica Garcia,electronics,83.0,delivered,completed,63.0,Male,3.0,North,,Brazil
1532.0,Vivaan Kumar,,262.0,cancelled,pending,25.0,Male,4.0,South,Gold,India
1533.0,David Brown,electronics,277.0,delivered,completed,30.0,Male,,West,Silver,Japan
1534.0,Emily Miller,,171.0,pending,pending,20.0,Male,1.0,East,Platinum,South Korea
1535.0,Emily Smith,books,234.0,shipped,completed,51.0,Male,,West,Gold,Germany
1536.0,David Johnson,clothing,,delivered,completed,30.0,Male,4.0,East,Gold,Spain
1537.0,Michael Smith,appliances,,shipped,completed,49.0,Male,,East,Platinum,Brazil
1538.0,Jessica Williams,books,251.0,delivered,completed,52.0,Male,3.0,,Silver,Mexico
1539.0,,electronics,48.0,delivered,completed,38.0,Female,3.0,East,Platinum,UK
1540.0,Daniel Smith,,214.0,delivered,completed,18.0,Female,1.0,South,Platinum,France
1541.0,Emily Jones,books,275.0,shipped,completed,19.0,Female,4.0,,Gold,Canada
1542.0,John Williams,clothing,106.0,shipped,,,,4.0,North,,
,Jessica Jones,books,168.0,delivered,completed,60.0,Female,3.0,West,Gold,China
1544.0,Michael Brown,clothing,268.0,,completed,43.0,Female,4.0,West,Platinum,Japan
1545.0,John Brown,electronics,217.0,delivered,completed,20.0,,1.0,South,Gold,Australia
1546.0,Vivaan Patel,appliances,63.0,cancelled,completed,41.0,,2.0,South,Platinum,India
,Aarav Singh,,,,completed,43.0,Male,4.0,East,Platinum,India
1548.0,Jennifer Williams,appliances,,pending,completed,25.0,Female,4.0,North,Gold,Japan
1549.0,Emily Miller,,146.0,delivered,completed,64.0,Female,1.0,West,Platinum,Italy
